[snack_mall] 2026-05-28 01:29:55.871 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:29:55.938 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 61ms. Found 0 JPA repository interfaces.
[snack_mall] 2026-05-28 01:29:55.949 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:29:55.950 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:29:55.995 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 37ms. Found 0 Redis repository interfaces.
[snack_mall] 2026-05-28 01:29:56.207 [main] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
[snack_mall] 2026-05-28 01:29:56.227 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
[snack_mall] 2026-05-28 01:29:56.227 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:29:56.227 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:29:56.228 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
[snack_mall] 2026-05-28 01:29:56.228 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper
[snack_mall] 2026-05-28 01:29:56.228 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:29:56.228 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource applicationConfig: [classpath:/application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
[snack_mall] 2026-05-28 01:29:56.271 [main] INFO  c.u.j.filter.DefaultLazyPropertyFilter - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
[snack_mall] 2026-05-28 01:29:56.466 [main] INFO  c.u.j.resolver.DefaultLazyPropertyResolver - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
[snack_mall] 2026-05-28 01:29:56.471 [main] INFO  c.u.j.detector.DefaultLazyPropertyDetector - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
[snack_mall] 2026-05-28 01:29:56.573 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
[snack_mall] 2026-05-28 01:29:56.582 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
[snack_mall] 2026-05-28 01:29:56.583 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
[snack_mall] 2026-05-28 01:29:56.583 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
[snack_mall] 2026-05-28 01:29:56.610 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
[snack_mall] 2026-05-28 01:29:56.610 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
[snack_mall] 2026-05-28 01:29:56.611 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
[snack_mall] 2026-05-28 01:29:56.613 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
[snack_mall] 2026-05-28 01:29:56.769 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[snack_mall] 2026-05-28 01:29:56.769 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1594 ms
[snack_mall] 2026-05-28 01:29:56.939 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
[snack_mall] 2026-05-28 01:29:57.112 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[snack_mall] 2026-05-28 01:29:57.181 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.25.Final
[snack_mall] 2026-05-28 01:29:57.327 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[snack_mall] 2026-05-28 01:29:57.451 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[snack_mall] 2026-05-28 01:29:58.113 [main] INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[snack_mall] 2026-05-28 01:29:58.126 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[snack_mall] 2026-05-28 01:29:59.328 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
[snack_mall] 2026-05-28 01:29:59.631 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
[snack_mall] 2026-05-28 01:29:59.655 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
[snack_mall] 2026-05-28 01:29:59.688 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
[snack_mall] 2026-05-28 01:29:59.701 [main] INFO  com.cow.MallApplication - Started MallApplication in 4.987 seconds (JVM running for 5.807)
[snack_mall] 2026-05-28 01:29:59.737 [http-nio-9999-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[snack_mall] 2026-05-28 01:29:59.737 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[snack_mall] 2026-05-28 01:29:59.744 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4 ms
[snack_mall] 2026-05-28 01:32:09.920 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
[snack_mall] 2026-05-28 01:32:09.920 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
[snack_mall] 2026-05-28 01:32:10.052 [SpringContextShutdownHook] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[snack_mall] 2026-05-28 01:32:10.052 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
[snack_mall] 2026-05-28 01:32:10.057 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
[snack_mall] 2026-05-28 01:32:15.705 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final
[snack_mall] 2026-05-28 01:32:15.722 [main] INFO  com.cow.MallApplication - Starting MallApplication on LAPTOP-OKUDRRGG with PID 19192 (D:\桌面文件\家电销售系统\springboot\target\classes started by zzy in D:\桌面文件\家电销售系统\springboot)
[snack_mall] 2026-05-28 01:32:15.723 [main] INFO  com.cow.MallApplication - The following profiles are active: redis,mail,jdbc
[snack_mall] 2026-05-28 01:32:16.465 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:32:16.466 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:32:16.532 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 59ms. Found 0 JPA repository interfaces.
[snack_mall] 2026-05-28 01:32:16.541 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:32:16.542 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:32:16.585 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 37ms. Found 0 Redis repository interfaces.
[snack_mall] 2026-05-28 01:32:16.782 [main] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
[snack_mall] 2026-05-28 01:32:16.800 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
[snack_mall] 2026-05-28 01:32:16.801 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:32:16.801 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:32:16.801 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
[snack_mall] 2026-05-28 01:32:16.801 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper
[snack_mall] 2026-05-28 01:32:16.801 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:32:16.802 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource applicationConfig: [classpath:/application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
[snack_mall] 2026-05-28 01:32:16.837 [main] INFO  c.u.j.filter.DefaultLazyPropertyFilter - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
[snack_mall] 2026-05-28 01:32:17.012 [main] INFO  c.u.j.resolver.DefaultLazyPropertyResolver - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
[snack_mall] 2026-05-28 01:32:17.013 [main] INFO  c.u.j.detector.DefaultLazyPropertyDetector - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
[snack_mall] 2026-05-28 01:32:17.117 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
[snack_mall] 2026-05-28 01:32:17.126 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
[snack_mall] 2026-05-28 01:32:17.126 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
[snack_mall] 2026-05-28 01:32:17.126 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
[snack_mall] 2026-05-28 01:32:17.158 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
[snack_mall] 2026-05-28 01:32:17.158 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
[snack_mall] 2026-05-28 01:32:17.158 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
[snack_mall] 2026-05-28 01:32:17.162 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
[snack_mall] 2026-05-28 01:32:17.310 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[snack_mall] 2026-05-28 01:32:17.310 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1550 ms
[snack_mall] 2026-05-28 01:32:17.461 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
[snack_mall] 2026-05-28 01:32:17.620 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[snack_mall] 2026-05-28 01:32:17.661 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.25.Final
[snack_mall] 2026-05-28 01:32:17.768 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[snack_mall] 2026-05-28 01:32:17.876 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[snack_mall] 2026-05-28 01:32:18.476 [main] INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[snack_mall] 2026-05-28 01:32:18.484 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[snack_mall] 2026-05-28 01:32:19.576 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
[snack_mall] 2026-05-28 01:32:19.846 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
[snack_mall] 2026-05-28 01:32:19.873 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
[snack_mall] 2026-05-28 01:32:19.894 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
[snack_mall] 2026-05-28 01:32:19.908 [main] INFO  com.cow.MallApplication - Started MallApplication in 4.607 seconds (JVM running for 5.454)
[snack_mall] 2026-05-28 01:32:28.152 [http-nio-9999-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[snack_mall] 2026-05-28 01:32:28.152 [http-nio-9999-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[snack_mall] 2026-05-28 01:32:28.158 [http-nio-9999-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 6 ms
[snack_mall] 2026-05-28 01:36:15.626 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
[snack_mall] 2026-05-28 01:36:15.628 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
[snack_mall] 2026-05-28 01:36:15.769 [SpringContextShutdownHook] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[snack_mall] 2026-05-28 01:36:15.772 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
[snack_mall] 2026-05-28 01:36:15.773 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
[snack_mall] 2026-05-28 01:36:21.368 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final
[snack_mall] 2026-05-28 01:36:21.385 [main] INFO  com.cow.MallApplication - Starting MallApplication on LAPTOP-OKUDRRGG with PID 2660 (D:\桌面文件\家电销售系统\springboot\target\classes started by zzy in D:\桌面文件\家电销售系统\springboot)
[snack_mall] 2026-05-28 01:36:21.385 [main] INFO  com.cow.MallApplication - The following profiles are active: redis,mail,jdbc
[snack_mall] 2026-05-28 01:36:22.073 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:36:22.073 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:36:22.139 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 60ms. Found 0 JPA repository interfaces.
[snack_mall] 2026-05-28 01:36:22.151 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:36:22.151 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:36:22.195 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 36ms. Found 0 Redis repository interfaces.
[snack_mall] 2026-05-28 01:36:22.411 [main] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
[snack_mall] 2026-05-28 01:36:22.434 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
[snack_mall] 2026-05-28 01:36:22.435 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:36:22.435 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:36:22.435 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
[snack_mall] 2026-05-28 01:36:22.435 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper
[snack_mall] 2026-05-28 01:36:22.435 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
[snack_mall] 2026-05-28 01:36:22.436 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource applicationConfig: [classpath:/application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
[snack_mall] 2026-05-28 01:36:22.475 [main] INFO  c.u.j.filter.DefaultLazyPropertyFilter - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
[snack_mall] 2026-05-28 01:36:22.667 [main] INFO  c.u.j.resolver.DefaultLazyPropertyResolver - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
[snack_mall] 2026-05-28 01:36:22.670 [main] INFO  c.u.j.detector.DefaultLazyPropertyDetector - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
[snack_mall] 2026-05-28 01:36:22.770 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
[snack_mall] 2026-05-28 01:36:22.779 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
[snack_mall] 2026-05-28 01:36:22.780 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
[snack_mall] 2026-05-28 01:36:22.780 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
[snack_mall] 2026-05-28 01:36:22.784 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
[snack_mall] 2026-05-28 01:36:22.784 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
[snack_mall] 2026-05-28 01:36:22.784 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
[snack_mall] 2026-05-28 01:36:22.823 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
[snack_mall] 2026-05-28 01:36:22.980 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[snack_mall] 2026-05-28 01:36:22.980 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1559 ms
[snack_mall] 2026-05-28 01:36:23.221 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
[snack_mall] 2026-05-28 01:36:23.392 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[snack_mall] 2026-05-28 01:36:23.429 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.25.Final
[snack_mall] 2026-05-28 01:36:23.531 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[snack_mall] 2026-05-28 01:36:23.627 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[snack_mall] 2026-05-28 01:36:24.213 [main] INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[snack_mall] 2026-05-28 01:36:24.221 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[snack_mall] 2026-05-28 01:36:25.372 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
[snack_mall] 2026-05-28 01:36:25.633 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
[snack_mall] 2026-05-28 01:36:25.656 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
[snack_mall] 2026-05-28 01:36:25.675 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
[snack_mall] 2026-05-28 01:36:25.686 [main] INFO  com.cow.MallApplication - Started MallApplication in 4.727 seconds (JVM running for 5.543)
[snack_mall] 2026-05-28 01:36:40.551 [http-nio-9999-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[snack_mall] 2026-05-28 01:36:40.551 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[snack_mall] 2026-05-28 01:36:40.557 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 6 ms
[snack_mall] 2026-05-28 01:44:26.232 [task-1] INFO  com.cow.util.mail.impl.IMailServiceImpl - 邮件已经发送
[snack_mall] 2026-05-28 01:44:47.466 [http-nio-9999-exec-9] INFO  com.cow.util.sms.impl.AliYunSmsServiceImpl - 发送短信成功！
[snack_mall] 2026-05-28 01:49:22.145 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
[snack_mall] 2026-05-28 01:49:22.148 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
[snack_mall] 2026-05-28 01:49:22.278 [SpringContextShutdownHook] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[snack_mall] 2026-05-28 01:49:22.280 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
[snack_mall] 2026-05-28 01:49:22.283 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
[snack_mall] 2026-05-28 01:49:27.805 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final
[snack_mall] 2026-05-28 01:49:27.821 [main] INFO  com.cow.MallApplication - Starting MallApplication on LAPTOP-OKUDRRGG with PID 5912 (D:\桌面文件\家电销售系统\springboot\target\classes started by zzy in D:\桌面文件\家电销售系统\springboot)
[snack_mall] 2026-05-28 01:49:27.821 [main] INFO  com.cow.MallApplication - The following profiles are active: redis,mail,jdbc
[snack_mall] 2026-05-28 01:49:28.483 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:49:28.484 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:49:28.549 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 60ms. Found 0 JPA repository interfaces.
[snack_mall] 2026-05-28 01:49:28.560 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
[snack_mall] 2026-05-28 01:49:28.561 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
[snack_mall] 2026-05-28 01:49:28.607 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 38ms. Found 0 Redis repository interfaces.
[snack_mall] 2026-05-28 01:49:28.807 [main] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
[snack_mall] 2026-05-28 01:49:28.825 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
[snack_mall] 2026-05-28 01:49:28.826 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
